name                z          t0                    x0                    x1                     c                  z_err                  t0_err              x0_err             x1_err                 c_err           peakmag_ztfg        peakmag_ztfi      peakmag_ztfr           mag_err
ZTF19aaabmng 0.03507456434799564 58495.38731952412 0.0002692733784105414 0.8401210488279179 0.330251333670955 5.615080734891476e-07 2.7769507141783834e-05 6.696998470999898e-06 0.25991217370184827 0.02444804840213689 19.34826758362781 19.445632266463512 19.18415170316277 0.027002943053986563
ZTF19aaactno 0.03646926933846354 58494.23154370858 0.00028612144785642883 -0.7001498319918853 0.184793828094945 0.014905064742544279 0.941741436610755 2.0942604539885525e-05 0.5172418058175722 0.0670976696367356 19.368856834359715 19.686071758335217 19.33324607557539 0.07947025342292871
ZTF19aaafgb 0.19999992523582444 58499.45952351122 0.0002262041628647994 1.9347274410393591 -0.022896835856053697 0.01400230079846812 0.22762190123467008 4.011103480918502e-06 0.2877838357877417 0.013600450852957257 19.700552905143166 20.425143615202806 19.896683834068 0.019252520444849323
ZTF19aaafica 0.12220440804792934 58491.28575356822 0.0004948011521718005 -4.289969675094879 0.6781941262261879 0.0032524850090396573 0.06444095913684578 3.5779485045485528e-06 0.08467598156368109 0.009141356690927731 18.542457745209113 17.957401065029444 17.986175865404583 0.007851049281307568
ZTF19aaairqh 0.014457473451270986 58499.2468235982 0.0022757392387310685 0.07107453982153923 0.4148095766180176 0.0016131941166639529 0.024106198165100068 1.348357550794457e-05 0.04254763717019824 0.0057178552070639216 16.993984977041702 16.93346044064945 16.73922536409758 0.006432901384047987
ZTF19aaajbmv 0.11296617678496118 58497.562301417245 0.0006774552741512583 0.029650801494894442 0.16343742696807403 0.01987847904562471 0.25987380516016856 1.4035548744839702e-05 0.2526405396730126 0.02868355695761702 18.437979028681493 18.805324657347267 18.429859154592556 0.02249433137119179
ZTF19aaaojck 0.024019176531757547 58498.86852761986 0.001002030236159381 1.854517700906796 0.05079043422306011 0.011548486279584692 0.23560951125182328 2.417471083473853e-05 0.24878721089741235 0.03744659367526435 18.050159964667767 18.64586173041038 18.172346623570196 0.026194178424631277
ZTF19aaaonuk 0.199999972269523 58493.28589462185 0.0003305771818206083 -3.6388031639436047 0.33715561950811174 0.003425575075398507 0.19249119498272194 6.3278642921324426e-06 0.17350035298714692 0.024056043608531304 19.15646573154271 19.15797568539075 18.943588633909272 0.020783017517805164
ZTF19aaaphp 0.08748721419807884 58209.24575141698 0.00045322026629875605 -0.9105180368007479 0.2679760731413769 0.02007649228618935 0.2465671905047202 1.735829921819098e-05 0.4452326559812604 0.06568346494192245 18.829397906346014 19.00036286297325 18.709465136087665 0.04158360805028813
ZTF19aaapnxn 0.025966127765219518 58455.84678912004 0.006163600839205305 1.1391733313933106 0.09609297608398466 0.0020270870361990996 0.035784763211268 9.793691561473679e-05 0.0651362686498713 0.013838320782266272 16.06382877565842 16.56760401254688 16.132940983646947 0.01725187237773358
ZTF19aaarhtg 0.1897489757767195 59048.272417455846 0.0006112800568387472 -3.1245632650456976 0.41500452968513374 0.005303264280053732 0.13563298061853857 1.1386269773414176e-05 0.14530733222648354 0.024780948542691 18.445284469380223 18.324588680938266 18.15971683136443 0.020223930409364033
ZTF19aablual 0.05039953608723187 58484.69916235139 0.0001294288593632711 83.2360269499574 0.5094235938455539 0.01051867613809468 0.6897571387780772 0.00015411445009197775 107.67473551664312 0.13251438244461122 17.85129052273041 17.64817326858751 17.714728812678114 1.292815520158511
ZTF19aablyrb 0.0700109947067095 58387.12115844707 0.0008738184207779985 -0.6048632371763033 0.061188246936706145 0.03226833438638349 0.24475460470785038 2.3998502859961363e-05 0.3025430512792438 0.032396895250953635 18.216322170442425 18.74817692818127 18.304886901090235 0.02981860166309236
ZTF19aabmybj 0.05987508403273403 58503.20846961499 0.00249191831894598 -0.1548707584679945 0.0010438568567287293 0.0007345243105658372 0.035609841310360935 1.5313191329584877e-05 0.0609589065033452 0.004857454515686011 17.103926526853556 17.74817599819564 17.256331383839218 0.0066720028945214385
ZTF19aabvfwn 0.014541211877248628 58502.19145699991 0.0014914726137392857 -1.9085508933096413 0.15887482009805787 0.0047435572878743336 0.30150480059091933 4.2081639589631236e-05 0.1988536789712381 0.023517454167313837 17.59768718240157 17.936999481117596 17.577975998493013 0.03063385759628326
ZTF19aabyppp 0.14546932260938897 58509.20409072093 0.0029409287590725797 -0.3289647056668508 0.08169675916999519 0.005063487529759866 0.04791889794068993 1.1006504288884991e-05 0.04671966080844634 0.003597156610754362 16.886726299701536 17.388235421616894 16.95695447629174 0.004063396693103351
ZTF19aabyuze 0.08715218286360299 58508.01209308835 0.003212384103546736 1.1252819349729557 -0.013529219634894884 0.0007462008298997694 0.019960581568739144 7.923745605371306e-06 0.019764047586139033 0.0024379400648470565 16.82434763463959 17.5173116214716 17.00219125615391 0.0026781036151767228
ZTF19aacgslb 1.0330847288742007e-12 58510.40200747009 0.07860799003479833 -0.09790022830448497 0.0384126156522316 3.1371840255106645e-05 0.0070351932517951354 0.00016001669437613487 0.00827039185684908 0.0015263788552872491 13.338355790448471 13.918908129643643 13.45373391835015 0.002210155969806332
ZTF19aacijie 0.046565561748635347 58502.1701092462 0.0009024178158247684 -1.767430619801885 -0.0364933066345749 0.0035717218962001765 0.04669183246369357 1.015926862761381e-05 0.10111294412417687 0.011167551407678843 18.235738351633408 18.915498685957886 18.414324276439096 0.012223036346841815
ZTF19aacilh 0.05959518985375709 58503.71709862365 0.0006850803010827501 -1.7710211243853666 -0.04855283479015184 0.02113421452286327 0.14357686907897005 2.9314493311262585e-05 0.1907482869208036 0.018200202818946052 18.54054373019733 19.241220330008208 18.73136974443274 0.04645850517359038
ZTF19aacivvy 0.10860695893218851 58501.112548196426 0.0035605142908279727 1.196402751779891 -0.24386319307313356 2.0907492861987897e-08 1.1243500921409577e-06 2.39404182663167e-05 0.06607668184318807 0.005216658669580434 16.818249326837492 17.914582545425272 17.228299657254187 0.007300343923840397
ZTF19aacqeai 0.08398786289122502 58500.07274453108 0.0002477087903657405 -0.9500345903224984 0.41602813975817365 0.02030611937727108 0.2338362215195957 1.0392179114121985e-05 0.44126066771499894 0.05360762582288664 19.409491581116033 19.328003263596077 19.143447166184938 0.045550119936696554
ZTF19aacsofi 0.07993631682200075 58503.48487634159 0.0006776333183289211 0.3737845526438155 -0.007437651425272242 0.01044320609606738 0.29937797687671264 3.0458882283190184e-05 0.36801715799247164 0.03581629044989787 18.51768358143587 19.18627465223723 18.682782021587993 0.04880266415010206
ZTF19aacwljg 0.026749821151783648 58508.16156339704 0.0011904345397763321 0.1513899179257526 0.1886157211598218 0.0034984819975084243 0.6036001221691549 4.4116181512679665e-05 0.5783821000388986 0.03483786901094689 17.812441629357686 18.138813265084295 17.780478577297018 0.04023617753311922
ZTF19aacxrz 0.06796382801456434 58505.73356319383 0.0006033431241134621 -0.5050948526260975 0.09553688836114868 0.00852482056892681 0.6965784183412325 4.3661939934177624e-05 0.44447804286639414 0.061161545751222984 18.601139651830042 19.07552404578577 18.65611429085318 0.07857112654787887
ZTF19aacylzh 1.2750971030150994e-07 58499.832872397536 0.0001282136884744643 -2.1579406230363634 0.7916117667299539 0.11498954342519065 0.43638880930666346 4.8696471333135704e-05 1.5836625879629858 0.26928637813039863 19.929509917448044 19.19639527740597 19.28647051257776 0.41237033735974277
ZTF19aacyqhc 0.13846191945396874 58505.45765642269 0.00025149895211644093 0.7496138747939116 -0.01818224136395617 0.037340055778907824 0.34940340455432306 1.3020792985203973e-05 0.574554574399521 0.04275059424427192 19.595753427640233 20.289847911446245 19.77478828537602 0.05621155173700807
ZTF19aaczym 0.1 58493.546 0.0001992271619764478 0.0 0.0 0.13035937959634283 63.212839822885144 4.870428120008534e-05 219.69036107103867 19.0434571996255 19.84621159565475 20.495096199985507 20.00086593662683 0.26542566234971876
ZTF19aadaszg 0.029984049273528237 58509.94639660594 0.007500793740589462 0.1470928357835171 0.07237520423186533 0.007290194731962119 0.08536272729907068 0.00017369282792150783 0.18836341158305836 0.01819406997348973 15.871001691859894 16.39732595568005 15.95444525451439 0.025141951412516052
ZTF19aaddzpk 0.07792037641423989 58505.23606368706 0.0009392163188227526 -1.709737626521313 -0.0061487710908476115 0.02941692117890981 0.26584745780564845 3.186218776005891e-05 0.27737722786261937 0.03607936112878614 18.177740326155103 18.805847123556926 18.32592902053246 0.036832761655226094
ZTF19aadgftj 0.16326546385208665 58512.39092183916 0.0011597468737427957 1.2872367875772852 -0.015089518386439614 0.022113637830576113 0.3887967796763405 3.810403952667534e-05 0.40272576575470986 0.0296714891561509 17.929656573983497 18.628345431568587 18.110638166542145 0.035672383516009654
ZTF19aadmjtn 0.09630481444664846 58510.49695878787 0.0018634189125870423 1.1653682351972996 0.060345480143674086 0.01177309418579537 0.3144889586837962 2.2061656768509976e-05 0.1648066016920088 0.02065369666125676 17.379778824148236 17.94569023358328 17.484563688129377 0.01285440398222836
ZTF19aadnmgf 2.3756553391152125e-10 58518.04618672226 0.0008751244110486459 0.963296378528057 0.2103464287100712 0.0007874759975755265 0.05921711683186004 1.1715536760856493e-05 0.09458802597445237 0.009704825141723604 18.128380594093436 18.43264119209898 18.08299618278686 0.014535056111844202
ZTF19aadnxa 0.09972831502336675 58526.42962126948 0.002133262184620475 -0.14843080811280307 0.2238252670694348 8.453268537080005e-06 5.3564734116662294e-05 1.1302470432626825e-05 0.03647930213353824 0.0040476185329118486 17.16392355734921 17.424444565723245 17.094439755069693 0.005752458108703794
ZTF19aadnxcw 0.08184959903569307 58514.197126076295 0.0015140950382237204 0.805715879294266 -0.06137378126095432 0.03655243505021427 107.76686927033734 0.925031280532688 1.0021462234464478 1.0004245511150258 17.66657194164827 18.436728876897142 17.889350641800053 663.3268892990807
ZTF19aadnxgj 0.08466283813031299 58507.76443065782 0.0014800952034020832 -1.1182837458045032 0.21618031445486963 0.01651011099047807 0.27006387424262357 3.2107532228454664e-05 0.10942110459426775 0.033691819434533504 17.571994839059023 17.827707178504657 17.50162727365353 0.02355274857032391
ZTF19aadofqk 3.404173219143658e-05 58509.97344304678 0.000506425455560738 -1.1386480785713038 0.12144432934305807 0.18318221102601803 0.8771873855257581 4.126776134789357e-05 1.1891580086438616 0.12812446291492927 18.783287507630003 19.201347018703878 18.807264641544048 0.08847482308154314
ZTF19aadolpe 0.09822544785928 58518.231894766584 0.001354537137518858 1.6432705967403873 -0.07856890868433665 0.005643474542644862 0.10391800455545308 1.1381001911381182e-05 0.086663345093397 0.006781760686335176 17.787309132799297 18.602917907567335 18.035277936224972 0.009122500579232726
ZTF19aadoocn 0.08500312862021814 58512.557864233444 0.0024445458631611027 0.1781722512759318 0.010146040139878085 0.004302705187269676 0.09122740797465667 1.2873626037441949e-05 0.09060400381063927 0.009666568599893118 17.117883760236364 17.752424876429757 17.2637798942081 0.005717774448826738
ZTF19aadooun 0.09162411688514438 58515.81929318124 0.0016475967874503535 0.8170489835815974 -0.07619203184875072 0.002722221752145544 0.06510509342479054 1.1666958435598664e-05 0.06938646239243595 0.0054689477782316545 17.581659443345877 18.377809911979487 17.81940393068094 0.007688312619582255
ZTF19aadpdqm 0.11694959309904562 58508.74925544189 0.0006360730731407445 -0.9451581319986998 0.27016433955695346 0.059831469736043016 0.6649691015045391 3.1900614473593735e-05 0.6312014638313976 0.055027268515853975 18.46055696915148 18.62714726261875 18.338152143556194 0.05445231617334641
ZTF19aadsyop 3.053845298750524e-07 58485.27880755662 0.000885145847501973 14.90517508253065 0.01998082114310896 0.001603075652893582 0.05559457526760525 7.406813434945011e-05 0.82603183126228 0.06986796833000539 17.581634113015145 18.22068409004452 17.89062286322395 0.09085333824820091
ZTF19aadtgxw 0.0531510910570373 58515.619203742346 0.0015126392766260464 1.4903949690450948 0.040162944011568745 1.4656501920000398e-06 7.74251420807559e-05 5.7811587857849644e-05 0.3165392162182939 0.027637694340517115 17.61258440456268 18.219530175887392 17.74082858719702 0.04149577163686218
ZTF19aadyijk 0.09513602732056886 58516.964802593415 0.0008983563465672868 0.22475068956093072 -0.06776104827275108 0.006769178765555078 0.138816433656757 1.3303604568133257e-05 0.17478908219920614 0.010999821561930766 18.241104574593994 19.01182043937419 18.465615158253154 0.01607848064813114
ZTF19aadyoqz 0.02865316099850166 58513.43238060266 0.0005483476219980042 0.18904274854501985 0.23135187544035168 0.01376618492106868 0.24877100519370288 1.3011125456498493e-05 0.41727996504772624 0.04239297676604744 18.63237577813283 18.886240965208653 18.558561587692964 0.025762216167360297
ZTF19aaeflme 0.1261461500199242 58517.08774432942 0.0008830390788081939 -0.2950341512848085 0.14551063451211005 0.03392398098250861 0.2819780010722752 1.3403290534676102e-05 0.2527613311838829 0.01714727305308579 18.16160821342681 18.55379318682187 18.168491591038478 0.016479947655352573
ZTF19aaefxwq 0.09561668567071797 58512.82236739124 0.0004036663282772181 1.222005523398411 0.3360386541931103 0.02681231650671069 0.6997602952542366 3.220853676187672e-05 1.2409545876883732 0.07669989798848319 18.901710268612447 18.996605301893233 18.736464988017524 0.08663089293055196
ZTF19aaejslw 0.19999848399308082 58497.890993568246 0.00024384669700631265 8.61309416773233 0.11532107067524089 0.14358489811135763 1.1005389482234023 5.6737563002368185e-05 4.560852636322213 0.05275391623741774 19.278193228017603 19.799658138525423 19.47482193154862 0.25262604364832447
ZTF19aaekvhn 0.022385408175426027 58519.55853241545 0.0010074456916330035 -0.8553876568137785 0.0006323977260271874 0.00404901561910649 0.07879604656045558 1.765164765720134e-05 0.10898227807992222 0.014629307290757407 18.092494547282495 18.72459941675474 18.240043568075926 0.019023390634578273
ZTF19aaeopqn 0.19999999998658427 58514.57286075586 0.0004536187427371296 -4.220683023333121 0.278722824356025 0.0006442513210698081 0.09735279003871256 5.397573415164485e-06 0.14656707520392948 0.01285385278864774 18.846567812598934 18.936378077255227 18.68708862348022 0.012919088923272532
ZTF19aaeoqkk 0.10072949067533142 58520.40052849088 0.000768639316395011 0.5282961681702086 0.007511433977026863 5.453777394692771e-07 1.7163543816423044e-05 5.841929371904414e-06 0.06710644323483375 0.007547769882293319 18.37248208201494 19.01797359292026 18.523912251069763 0.00825197734415256
ZTF19aaeoqs 0.19999999999728846 58538.08959797076 0.0003278845844606053 14.428155522040404 0.3289073355221453 0.0004134469580939215 0.13511995044609648 4.130639786254353e-06 0.3307734918747623 0.008346703670199 18.523027746554423 18.64438585011485 18.532410836673936 0.013677938449374006
ZTF19aaephty 0.05709285328412923 58513.65771977586 0.0013975676746608837 -3.360365261125799 0.24817064026623387 0.11732462113867348 6.07858837922322 0.00040621062272130703 14.18602778284153 1.6031536946963538 17.63419129832257 17.792783722956727 17.512843710598368 0.3155751151391541
ZTF19aaeshtp 0.137990067536391 58514.9121315072 0.0002973703777998097 0.07222252849097649 -0.005602706447189942 0.11831397843345515 4.806097051190591 6.641057611278954e-05 1.5674346880091325 0.4830746214395672 19.41343995180076 20.073358474546037 19.574282374701774 0.24247326649677858
ZTF19aaeyir 0.07121252246846081 59333.936538584974 0.000769870590529518 -3.1888338887241328 -0.20192251470048797 0.011928073384374384 0.1697695107468462 2.716875221863228e-05 0.2513396563187387 0.034501746660623944 18.49256709335868 19.434732308450442 18.831833851803584 0.03831565757250577
ZTF19aaezwmr 0.04181657063963937 58526.85949905139 0.000988287592232635 0.4190021604986405 0.08215592388127899 0.005665969388911656 0.12090773065574467 1.678899728968172e-05 0.1555778080530767 0.015883385423057863 18.064602149330668 18.579023882088794 18.140641462075642 0.01844445113169318
ZTF19aaflnii 0.1408194647436865 58524.17750414403 0.00020270567501000944 7.356568592615147 -0.02257486547294454 0.029267041757737387 0.940640901459119 1.4087885212540692e-05 1.793205740355755 0.031820109373290204 19.622499996782366 20.388305459197493 19.93377627687354 0.07545781351694675
ZTF19aafmfxg 0.07040087232507018 58528.80913691546 0.0026424642849900565 0.5968170873818822 -0.023968440366289565 0.0050047034402731505 0.07240021654433804 1.7728402091053284e-05 0.10500985879089961 0.015716774698736048 17.046128150221968 17.747469369052475 17.22963816730728 0.007284249067093336
ZTF19aafmhcl 0.08191019744380662 58526.80135111327 0.0011913815656990755 1.1102542395315058 -0.067843673456101 0.006018132439302361 0.12135096853671712 4.5940509110747664e-05 0.1819146974709692 0.03424312945455367 17.92707852859348 18.714085950173825 18.159050860243365 0.041866749866396845
ZTF19aafmvdb 0.028793812577661115 58525.56607316543 0.001841336356714531 -0.6385663980061764 0.40686213230667745 0.0027714859149145614 0.061448752148862695 1.6442368072726485e-05 0.05041857467527751 0.011558237112998063 17.233885437540327 17.173656148432876 16.979822974024326 0.009695172879968265
ZTF19aafmwfc 0.02354485044621324 58539.67874736013 0.00015958948932218088 6.589412483205692 0.3435324941017196 0.012050409214827456 1.347154812719964 3.961534101160349e-05 2.199493367152537 0.20438706997868752 19.73348516604852 19.885860817926904 19.680914638362143 0.26951530569350196
ZTF19aafmwhv 0.03102834776382739 58525.388208725366 0.0008718580793117983 0.22233524621260561 -0.040504871116559316 0.0034270207688821518 0.10671451744929072 1.2456305471704225e-05 0.08844297220470641 0.012544138950083987 18.260871039660465 18.984127176305176 18.457939713917206 0.015511999199263543
ZTF19aafncsv 0.09771710699786157 58531.61953725691 0.0011220179124872855 -0.08497230080888937 0.39052471083010193 5.95640386998747e-06 0.0006762631710444111 3.5847344621004535e-05 0.20073723730845489 0.021057498832425633 17.775791253840932 17.753513677004275 17.54314004089882 0.03468818052395153
ZTF19aafnecv 0.15914098004015337 58524.52697781313 0.0019984792093833566 -0.37773695064203644 0.017172953515902187 2.3247446614971246e-07 1.1579057172639295e-05 1.5465873011282855e-05 0.049007781188577015 0.005739153957163471 17.33750682476701 17.94971821544394 17.47200109949943 0.008402318216621659
ZTF19aafnfyc 0.10408295006465074 58521.502390964735 0.0008174721557029993 0.37611179907728376 -0.07618807490175006 0.010152397043518127 0.28081933327848674 8.079640346992045e-06 0.20991905812286418 0.017423330623175103 18.34628232253443 19.134414267015288 18.580443055375365 0.010731078710087511
ZTF19aafwrhf 0.08956279631647807 58836.79887181993 0.0008851406942987374 -2.720229521782337 0.3657289675632748 2.1341520334977604e-07 2.2469797841040418e-05 5.597310684525087e-05 0.14505174736586288 0.0537778676066572 18.06595347185627 18.036515548332982 17.832970492760985 0.06865804384107689
ZTF19aagflbn 0.16271317552332631 58522.383356949256 0.0003671414808626087 1.9144221122777139 -0.020694427524353336 0.02033260250003928 0.8267828041825851 1.3704141868252961e-05 0.6871835783545223 0.02810392244660079 19.173944825809524 19.894325235826468 19.367620151462624 0.04052683708347297
ZTF19aagkfvq 0.08709169995069332 58983.269402051286 0.000771489268172132 -2.240788639061897 0.25060928796242665 0.009703332011428076 0.15327883439749712 1.5076963689251038e-05 0.2683203158596204 0.02529127887551228 18.2702373299383 18.44603124569877 18.156014351076834 0.021218189300322477
ZTF19aagmpeq 0.07695016569142471 58527.379271002916 0.001108848724555953 0.015325019269666703 -0.0686073343741434 1.2305094228282076e-08 0.0001598798335180618 5.506210710444217e-06 0.062026804062418686 0.018878998460615155 18.014539549761174 18.78293236569923 18.238328741674554 0.005391440858400519
ZTF19aagmsrr 0.06590926856853699 58529.96713977162 0.007455279105048147 0.6719211330096153 -0.11892335477152272 3.5845164336745228e-09 8.716597221791744e-09 2.7475780936746602e-05 0.04266466351274795 0.0034874779974118676 15.963700887931012 16.831703927658232 16.243236322597614 0.004001386091210111
ZTF19aagnqks 0.1587098079391609 58242.615474506216 0.0008958255575424615 1.3179794315596276 0.15467142742664786 0.019112572247600504 0.3108568080315308 1.7615115313727808e-05 0.3545319292518408 0.018501857146876993 18.127137958433238 18.53359195355161 18.140405822834424 0.021349433811165972
ZTF19aahjhoy 0.02390202368730614 58521.11190265013 0.0017985762749859523 -3.8839147570023247 0.6189059128735042 3.795671129359565e-06 4.308043571654707e-06 1.4205865362303766e-05 0.03972242868640721 0.0064540048207449826 17.170635593490463 16.692327008290803 16.676669415985167 0.008575573112067835
ZTF19aahsgka 0.13744706616590582 58532.77135312529 0.004841076173684691 -0.4915605185901296 0.15339622578091472 0.0012189109189579966 0.02096726840682095 1.926647671855461e-05 0.0354442297350363 0.0027074328652995916 16.311819477914604 16.686821046092017 16.309200565839866 0.004321004371956158
ZTF19aahsnmq 0.04452625532961485 58535.92496313279 0.0011397881808002958 0.5542863221331268 0.013917533909661538 0.0669909525978398 3.4911340281178127 0.524505837208172 0.9999667490094283 1.0743549949122755 17.941453860707856 18.576322051498728 18.086704897891924 499.6322883994395
ZTF19aahuian 0.11948512138898258 58526.21984874108 0.00047941569699140157 -2.0326646618314523 0.06443118099794959 2.521039904612721e-10 3.019304131157696e-07 1.2756573278731159e-05 0.3324819130539338 0.026607422593581603 18.876578802691228 19.3763604283555 18.95094955871741 0.028889903989974992
ZTF19aahulyd 0.03140123938195621 58535.63422830796 0.0011525204419796642 0.9028683313222449 0.2907388545783058 5.439614873235105e-06 0.06136955210240558 1.1941223723726429e-05 0.07134950068327787 0.008201953387568382 17.78929762693281 17.9551140688594 17.664466760527898 0.011249274593079393
ZTF19aahygro 0.09551197386479719 58537.49500041687 0.0017059102072561172 -0.5605340928329281 0.09453476558385962 2.8285773730485353e-06 0.00013441320697893389 2.04101565229847e-05 0.12326185716781328 0.011467034267370264 17.47355788449411 17.948647906886286 17.529087762295987 0.012990159615392807
ZTF19aaileug 0.03184515115580949 58535.95578469872 0.0014566066257328183 1.028836213883394 -0.1335257626668053 0.004406583887150499 0.1126819545897888 2.021082918224053e-05 0.12463722240375917 0.011199976404142982 17.740118990003882 18.640110622322943 18.03731313370058 0.015064897127116148
ZTF19aailexm 0.1292580533929436 58532.56619362425 0.0008944907253313853 1.78988854867487 -0.05326968187797959 0.014389552056003674 0.4589318087673746 4.794998646084913e-05 0.7415134310518375 0.035151869079093394 18.22419416518577 18.99862783157004 18.44863387853092 0.05820187380804734
ZTF19aaillan 0.08816854262873569 58532.92478742371 0.0012241518610273526 1.385290294769476 -0.06865214232726093 0.01573140576297752 102.31810799111554 0.9873660680918952 1.0011035478777945 1.0001213267177471 17.89530587943808 18.688825934716814 18.130697940301115 875.7239372061026
ZTF19aailmfm 0.09662816740352083 58531.40099557193 0.0005830157094009385 0.3407720212540432 0.04758796569873808 2.5293507435880658e-06 0.00016695168233127333 1.2910487478282006e-05 0.20263517768172898 0.015101975291968895 18.654958920983603 19.227653928829056 18.76476592700644 0.024042891898488343
ZTF19aailqir 0.09746000369242662 58532.424037141805 0.00032106500210761323 0.6026847475728873 0.38397992768048195 2.947310256268265e-07 2.3230011720443144e-05 6.062977128476313e-06 0.16511536302428623 0.01597679862308802 19.131694476718348 19.133334530262665 18.912588423891993 0.020502993891563494
ZTF19aailqli 0.05486953655497976 58535.65180697286 0.0012585144869090546 0.5841899377745148 0.05095919887316454 3.704632597280322e-06 0.000168619957548799 6.930857245075549e-06 0.04424018002503917 0.0047168058626788426 17.8158476104728 18.387173552008026 17.924408378757033 0.005979337321313254
ZTF19aailsfh 0.054444763243128774 58527.62076802245 0.000927664099967131 0.03916081450672166 0.1010890743759175 0.12698343788162675 106.72466236488617 1.000001000057343 1.014727513826579 1.000053143019028 18.12721714349913 18.602024466252246 18.18113452060293 1170.3991677537842
ZTF19aailteb 0.08785984793942515 58528.04461592016 0.0007685227641693907 1.0801712822398173 -0.008380920370440095 7.334346669787828e-06 0.0003596639980969485 1.2217178846822521e-05 0.13900263719363992 0.011703071013965114 18.37525756270512 19.0584595057388 18.547536989374883 0.017259909546513724
ZTF19aailuvj 0.05436404939649164 58536.713183152424 0.0008455147287522839 0.8410481328368 -0.03923305602563574 0.0064602165760967376 0.10948399198969128 2.118627296850203e-05 0.15829284947539662 0.020987274351703576 18.288429051555596 19.020748393642993 18.489332617379798 0.02720556227297892
ZTF19aailvgo 0.0637764101421329 58534.45185882898 0.0008944692598508783 -0.3564647223611875 0.022054323755577636 0.008814729178002849 0.15131991770977038 3.0974629202054376e-05 0.2590499462008689 0.024495259296178542 18.207861801613824 18.812005386149394 18.337617376710213 0.03759802361372992
ZTF19aainjpz 0.09230644238355698 58539.55653498301 0.002282314739977545 0.306288831374366 0.17890145988930517 0.008601828401998912 0.13581728271310567 2.0259696519311794e-05 0.11378059688016981 0.017685180521259558 17.10931033197432 17.455199583298885 17.088373614456327 0.00963788456654558
ZTF19aainjqn 0.16151557542216124 58534.52063694576 0.0032250472522910383 0.9773376707334007 0.01935526776446813 0.005273171371342769 0.12538345924622263 3.069279799834739e-05 0.13474398755234637 0.006381123317563544 16.805788387310873 17.439041018693725 16.949451449503602 0.010332959304227372
ZTF19aajwdq 0.09053695788213112 58539.335726455894 0.000652685173071334 4.149206105925485 0.07516131363361245 0.007904179961631702 0.25818005765177077 1.612970986879805e-05 0.32283283011104735 0.022174112276574464 18.448326240105562 19.048472550076024 18.60209267363498 0.026831634453084976
ZTF19aajwdu 0.1421648358766312 58527.18980992669 0.0005910568826979323 0.9898846983947163 0.08543384489070288 1.429858703660969e-09 0.00031307143581216224 5.245561304217714e-05 0.45998301570791433 0.07248818813539734 18.61600996494691 19.135351913356146 18.69415399609159 0.0963578293221247
ZTF19aajwhbc 0.10313028618510985 58537.539650205275 0.0004628874714790399 0.21556697657882498 -0.023120166403728847 0.004865325877303178 0.17709771394220297 5.177620497292441e-06 0.12477182479375219 0.00982980296946554 18.94016375392881 19.63309391289644 19.11971639243999 0.01214448516060721
ZTF19aajwhse 0.09618091779868981 58527.54395623694 0.0034823954591821577 0.530862843545775 0.007029620493555276 4.047077638291707e-09 3.245077095925808e-09 3.317044648749711e-05 0.0944138339572277 0.008139416750784665 16.73230130912462 17.37867463429141 16.884235020944388 0.010341833689366722
ZTF19aajwjwq 0.15492353375380594 58538.141885956415 0.000812148390927857 1.6366652500400196 -0.020325244250545473 0.02293361119120209 1.576741435124859 3.875394249972196e-05 0.8639855133664394 0.059218950452006085 18.315219246668647 19.02961367258613 18.505119460729553 0.051808953781206896
ZTF19aajwvmk 0.07747246126464112 58196.357376962274 0.00033169353778989404 0.25880466062284546 0.5118506970968585 2.3659422476729475e-09 1.209285983350128e-06 2.6032196634063244e-05 0.9065938666536566 0.06288042268256772 19.03188909395461 18.811030686459475 18.684945138362206 0.08521148335693117
ZTF19aajxhwa 0.00039678252309228724 58539.75794715546 0.0017042061414459066 0.11609698210967424 0.2323293732621528 0.006070213980723382 0.06760462075544638 9.766273256949113e-06 0.08740954587490639 0.009905912704338219 17.401323388081785 17.65217009723181 17.325863359037402 0.006222015167504497
ZTF19aakisjl 0.13383172035785612 58530.89945617828 0.0004857875714592998 -1.5750706517524022 0.10714933547528903 0.059961789276536955 2.56526770311757 5.344795337695494e-05 0.52205414827207 0.2754792056061357 18.83849957614472 19.273100737090267 18.87335710728572 0.11945628390051637
ZTF19aakiw 0.03865591534551785 58537.34821477385 0.0019841722715918117 -1.0835009651201033 -0.04973080059513996 0.11912732141115107 109.76114017229338 1.000001000016777 1.000284027604652 1.0000059352328723 17.381833923859197 18.09727465434077 17.578658173232768 547.1991046631811
ZTF19aakiycc 0.10256655158134381 58535.065794956856 0.0005291510092977824 0.6633589722044961 -0.12986093004728141 0.005762570922573269 0.20609266581959673 1.0324099733432587e-05 0.1913495568325084 0.012823870135444691 18.84101960559428 19.727967145158168 19.131518087211607 0.021183459286975393
ZTF19aakiyly 0.04672351441886879 58541.00983144106 0.0009145264011913772 0.19601082815232634 0.02347763207243095 1.5426700927106962e-08 2.9142465791665018e-06 1.2816277808580557e-05 0.11719321517533957 0.012111890423443879 18.17889086261234 18.790662032447973 18.31158522972582 0.015215631619695759
ZTF19aakiznm 0.1344885984447822 58534.41654674487 0.0004660092894005402 -0.5461604322485396 -0.18341716294600705 0.021517868379180904 1.3177495825730148 4.623885716357142e-05 1.8570776346986793 0.07099095189162302 19.01234531570307 19.971202386477206 19.348761087997225 0.10773004408068583
